"store","websites","attribute_set","type","sku","name","age","dimension","description","short_description","faq","material","warnings","product_name","store_id","product_type_id"
"english","base","Default","simple","RCDDB2T-0000-RB","Denim RuffleCrawler 2T","2 ~ 3 years",,"<li>Our popular Crawler style now in a fun and frilly denim! </li> <li>Known for the its super comfy style, our Crawler-Style RuffleButt Pants are a must-have for her feminine and fashionable wardrobe.</li> <li>Pair with any precious top already in her closet.</li> <li>Made in a hip dark blue denim with a stretchy, elastic waistband.</li>","Does your little cutie resist denim? These comfy ruffled pants are the perfect solution. Soft and comfy, while also durable denim, these ruffled Crawlers are a must-have staple for every trendy tot.",,"100% cotton","Machine washable",,,
"english","base","Default","simple","RLKBK00-0000-RB","Black Ruffled Tights Leggings 0-6mos","newborn and mos",,"<li>Our popular Crawler style now in a fun and frilly denim! </li> <li>Known for the its super comfy style, our Crawler-Style RuffleButt Pants are a must-have for her feminine and fashionable wardrobe.</li> <li>Pair with any precious top already in her closet.</li> <li>Made in a hip dark blue denim with a stretchy, elastic waistband.</li> <li>Machine washable.</li>","These tights are made of a stretchy knit legging fabric to give them a super soft feel and nice warm texture. Accented with a soft ruffle along the bottom edge, they are unique and absolutely adorable!",,"100% cotton","Machine washable",,,
"english","base","Default","simple","RLKBK06-0000-RB","Black Ruffled Tights Leggings 6-12mos","6-12 months.",,"<li>Our popular Crawler style now in a fun and frilly denim! </li> <li>Known for the its super comfy style, our Crawler-Style RuffleButt Pants are a must-have for her feminine and fashionable wardrobe.</li> <li>Pair with any precious top already in her closet.</li> <li>Made in a hip dark blue denim with a stretchy, elastic waistband.</li> <li>Machine washable.</li>","These tights are made of a stretchy knit legging fabric to give them a super soft feel and nice warm texture. Accented with a soft ruffle along the bottom edge, they are unique and absolutely adorable!",,"100% cotton","Machine washable",,,
"english","base","Default","simple","RLKGY00-0000-RB","Grey Ruffled Tights Leggings 0-6mos","newborn and mos",,"<li>Our popular Crawler style now in a fun and frilly denim! </li> <li>Known for the its super comfy style, our Crawler-Style RuffleButt Pants are a must-have for her feminine and fashionable wardrobe.</li> <li>Pair with any precious top already in her closet.</li> <li>Made in a hip dark blue denim with a stretchy, elastic waistband.</li> <li>Machine washable.</li>","These tights are made of a stretchy knit legging fabric to give them a super soft feel and nice warm texture. Accented with a soft ruffle along the bottom edge, they are unique and absolutely adorable!",,"100% cotton","Machine washable",,,
"english","base","Default","simple","RLKGY06-0000-RB","Grey Ruffled Tights Leggings 6-12mos","6-12 months.",,"<li>Our popular Crawler style now in a fun and frilly denim! </li> <li>Known for the its super comfy style, our Crawler-Style RuffleButt Pants are a must-have for her feminine and fashionable wardrobe.</li> <li>Pair with any precious top already in her closet.</li> <li>Made in a hip dark blue denim with a stretchy, elastic waistband.</li> <li>Machine washable.</li>","These tights are made of a stretchy knit legging fabric to give them a super soft feel and nice warm texture. Accented with a soft ruffle along the bottom edge, they are unique and absolutely adorable!",,"100% cotton","Machine washable",,,
"english","base","Default","simple","RCKLA12-0000-RB","Lavender Knit RuffleCrawler 12-18mos","12-18 mos",,,"Our lovely lavender ruffled pants are super soft and perfect for your little mover. Made of the same stretchy cotton fabric as our knit RuffleButt Bloomer, these are seriously some of the most comfy pants sheﾒll ever own!",,"92%cotton/8%Lycra","Machine washable",,,
"english","base","Default","simple","RCKLA18-0000-RB","Lavender Knit RuffleCrawler 18-24mos","18-24 mos",,,"Our lovely lavender ruffled pants are super soft and perfect for your little mover. Made of the same stretchy cotton fabric as our knit RuffleButt Bloomer, these are seriously some of the most comfy pants sheﾒll ever own!",,"92%cotton/8%Lycra","Machine washable",,,
"english","base","Default","simple","RCKLA2T-0000-RB","Lavender Knit RuffleCrawler 2T","2 ~ 3 years",,,"Our lovely lavender ruffled pants are super soft and perfect for your little mover. Made of the same stretchy cotton fabric as our knit RuffleButt Bloomer, these are seriously some of the most comfy pants sheﾒll ever own!",,"92%cotton/8%Lycra","Machine washable",,,
"english","base","Default","simple","GJDMB18-0000-RB","Medium Blue Girls Denim Jacket 18-24mos","18-24 mos",,,"Fully lined and a little frilly, this chilly weather go-to is perfect for your cutie patootie. We took the denim jacket wardrobe staple and added some fun RuffleButts flair! The ruffled jean jacket is accented with a cute bottom ruffle and a few wrist ruffles to match. Fully lined and cozy soft, the medium blue jacket is preciously pink on the inside. With two front pockets, detailed stitching, and a zipper closure, this is a fun and sensible solution to winter's chill. Machine washable.",,"100% cotton","Machine washable",,,
"english","base","Default","simple","GJDMB2T-0000-RB","Medium Blue Girls Denim Jacket 2T","2 ~ 3 years",,,"Fully lined and a little frilly, this chilly weather go-to is perfect for your cutie patootie. We took the denim jacket wardrobe staple and added some fun RuffleButts flair! The ruffled jean jacket is accented with a cute bottom ruffle and a few wrist ruffles to match. Fully lined and cozy soft, the medium blue jacket is preciously pink on the inside. With two front pockets, detailed stitching, and a zipper closure, this is a fun and sensible solution to winter's chill. Machine washable.",,"100% cotton","Machine washable",,,
"english","base","Default","simple","53181PastelKitchen-KK","KidKraft Full-Size Pastel Kitchen","3years and up","42.2'L'x15.9''Wx15.9''H/84.6 lb","<li>Refrigerator, freezer, oven and microwave open and close</li> <li>See-through doors on oven and microwave</li> <li>Removable sink for quick and easy cleaning</li> <li>Knobs on the oven and sink</li> <li>Convenient storage above and below the sink</li> <li>Large enough that multiple children can play at once</li> <li>Made of composite wood materials</li> <li>Smart, sturdy construction</li> <li>Packaged with detailed, step-by-step assembly instructions</li><iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/DDp-82OhsIU"" frameborder=""0"" allowfullscreen></iframe> ","Bon app&eacute;tit! It&rsquo;s time to cook up some creativity with our classic wooden kitchen! This kid-sized favorite features bright colors, imaginative details and is sure to impress the young chefs in your life. See description below for included features.  ",,"composite wood materials",,,,
"english","base","Default","simple","53260EspressoKitchen-KK","KidKraft Uptown Espresso Kitchen","3years and up","42.2'L'x15.9''Wx15.9''H/84.6 lb","<li>Refrigerator, freezer, oven and microwave open and close</li> <li>See-through doors on oven and microwave</li> <li>Removable sink for quick and easy cleaning</li> <li>Knobs on the oven and sink</li> <li>Convenient storage above and below the sink</li> <li>Large enough that multiple children can play at once</li> <li>Made of composite wood materials</li> <li>Smart, sturdy construction</li> <li>Packaged with detailed, step-by-step assembly instructions</li><iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/DDp-82OhsIU"" frameborder=""0"" allowfullscreen></iframe> ","Bon app&eacute;tit! It&rsquo;s time to cook up some creativity with our classic wooden kitchen! This kid-sized favorite features bright colors, imaginative details and is sure to impress the young chefs in your life. See description below for included features.  ",,"composite wood materials",,,,
"english","base","Default","simple","53173RedVintageKitchen-KK","KidKraft Red Vintage Kitchen ","3years and up","32.9''Lx12.9''Hx35.7''H/50 lb","<li>Doors open and close</li> <li>Oven knobs click and turn</li> <li>Cordless phone</li> <li>Convenient storage below sink and next to microwave</li> <li>Removable sink for easy cleanup</li> <li>Large enough that multiple children can play at once</li> <li>Made of composite wood products</li> <li>Smart, sturdy construction</li> <li>Packaged with detailed, step-by-step assembly instructions</li> <iframe width=""450"" height=""253"" src=""http://www.youtube.com/embed/09Zd-8olNI4"" frameborder=""0"" allowfullscreen></iframe> ","Young chefs are sure to love cooking up fun with our adorable Red Vintage Kitchen! This play kitchen has doors that open and close, knobs that click and turn and tons of convenient storage space. Kids will feel just like mom and dad when they stand around this adorable kitchen and come up with fun recipes to cook up for the family. See description below for included features:  ",,"composite wood materials",,,,
"english","base","Default","simple","53179PinkVintageKitchen-KK","Pink Vintage Kitchen","3years and up","32.9''Lx12.9''Hx35.7''H/50 lb","<li>Doors open and close</li> <li>Oven knobs click and turn</li> <li>Cordless phone</li> <li>Convenient storage below sink and next to microwave</li> <li>Removable sink for easy cleanup</li> <li>Large enough that multiple children can play at once</li> <li>Made of composite wood products</li> <li>Smart, sturdy construction</li> <li>Packaged with detailed, step-by-step assembly instructions</li> <iframe width=""450"" height=""253"" src=""http://www.youtube.com/embed/09Zd-8olNI4"" frameborder=""0"" allowfullscreen></iframe> ","Young chefs are sure to love cooking up fun with our adorable Red Vintage Kitchen! This play kitchen has doors that open and close, knobs that click and turn and tons of convenient storage space. Kids will feel just like mom and dad when they stand around this adorable kitchen and come up with fun recipes to cook up for the family. See description below for included features:  ",,"composite wood materials",,,,
"english","base","Default","simple","65275PrettyPetalHouse-KK","My Pretty Petal Dollhouse","3years and up","19.2'Lx14.1''Hx20.3''H/24.2 lb","<li>Includes 9 pieces of furniture & 2 5-inch mini dolls</li> <li>Open design and layout means it can be played with from all sides</li> <li>Back door opens and closes</li> <li>Lightweight structure makes it easier for mom and dad to move from room to room than larger dollhouses</li> <li>Made of composite wood materials</li> <li>Smart, sturdy construction</li> <li>Packaged with detailed, step-by-step assembly instructions</li> ","Itﾒs time to let our imaginations run wild and play house! Young girls will absolutely love playing with this gorgeous wooden dollhouse. 11 colorful accessory pieces are included and it makes a great gift for any occasion. See description below for included features. ",,"composite wood materials",,,,
"english","base","Default","simple","21201AspenTableSetWhite-KK","Aspen Table & 2 Chairs - White","3 ~ 8 years","Table: 60 x 60 x 51cm/ Chair: 41 x 28 x 47cm","<li>Includes two matching chairs</li>
<li>Made of composite wood products</li>
<li>Smart, sturdy construction</li>
<li>Packaged with detailed, step-by-step assembly instructions</li><iframe width=""420"" height=""315"" src=""http://www.youtube.com/embed/joHsVCFagA4"" frameborder=""0"" allowfullscreen></iframe>","Every child needs their own workspace. Our Aspen Table and 2-Chair Set is the perfect place for coloring, playing board games, working on school projects or even enjoying a quick snack. See description below for included features.  ",,"composite wood materials",,,,
"english","base","Default","simple","26913HeartTable-KK","Heart Table and Chair Set","3 ~ 8 years","Table: 77cm x 57cm x 51cm / Chair: 30cm x 29cm x 51cm","<li>Sized perfectly for kids</li> <li>Two convenient storage bins</li> <li>Bins can be reached from either side of table</li> <li>Heart-shaped holes on table and chairs</li> <li>Made of composite wood materials</li> <li>Smart, sturdy construction</li> <li>Packaged with detailed, step-by-step assembly instructions</li> <iframe width=""450"" height=""253"" src=""http://www.youtube.com/embed/doPLecEXntY"" frameborder=""0"" allowfullscreen></iframe>","Our Heart Table and Chair Set with Primary Bins is a perfect place for creative kids to sit down and let their imaginations run wild. This furniture set is fun and would look great in any kidﾒs room. See description below for included features. ",,"composite wood materials",,,,
"english","base","Default","simple","14956ToyBoxEspresso-KK","Austin Toy Box - Espresso","3 ~ 8 years","Table: 78cm x 47cm x 50cm","<li>Safety hinge on lid protects young fingers from getting pinched</li> <li>Doubles as a bench for additional seating</li> <li>Made of composite wood materials</li> <li>Smart, sturdy construction</li> <li>Packaged with detailed, step-by-step assembly instructions</li><iframe width=""480"" height=""270"" src=""http://www.youtube.com/embed/1Wr5zFT3d6o"" frameborder=""0"" allowfullscreen></iframe> ","Our Austin Toy Box looks great in any childﾒs bedroom. Just select your color and youﾒll instantly feel like your family is more organized. See description below for included features. ",,"composite wood materials",,,,
"english","base","Default","simple","14951ToyBoxWht-KK","Austin Toy Box - White","3 ~ 8 years","Table: 78cm x 47cm x 50cm","<li>Safety hinge on lid protects young fingers from getting pinched</li> <li>Doubles as a bench for additional seating</li> <li>Made of composite wood materials</li> <li>Smart, sturdy construction</li> <li>Packaged with detailed, step-by-step assembly instructions</li><iframe width=""480"" height=""270"" src=""http://www.youtube.com/embed/1Wr5zFT3d6o"" frameborder=""0"" allowfullscreen></iframe> ","Our Austin Toy Box looks great in any childﾒs bedroom. Just select your color and youﾒll instantly feel like your family is more organized. See description below for included features. ",,"composite wood materials",,,,
"english","base","Default","simple","14953ToyBoxNat-KK","Austin Toy Box - Natural","3 ~ 8 years","Table: 78cm x 47cm x 50cm","<li>Safety hinge on lid protects young fingers from getting pinched</li> <li>Doubles as a bench for additional seating</li> <li>Made of composite wood materials</li> <li>Smart, sturdy construction</li> <li>Packaged with detailed, step-by-step assembly instructions</li><iframe width=""480"" height=""270"" src=""http://www.youtube.com/embed/1Wr5zFT3d6o"" frameborder=""0"" allowfullscreen></iframe> ","Our Austin Toy Box looks great in any childﾒs bedroom. Just select your color and youﾒll instantly feel like your family is more organized. See description below for included features. ",,"composite wood materials",,,,
"english","base","Default","simple","14221SlingBookshelfNat-KK","Sling Bookshelf ﾖ Natural","3years and up","61 x 30 x 71cm","<li>Shelfﾒs size is perfect for young children</li> <li>Soft canvas shelves keep books from being damaged</li> <li>Books can be displayed by front or back cover instead of the spine, making it easier for kids to choose books themselves</li> <li>Holds books of almost any size</li> <li>Smart, sturdy construction</li> <li>Packaged with detailed, step-by-step assembly instructions</li> <li>Made of composite wood materials</li><iframe width=""420"" height=""315"" src=""http://www.youtube.com/embed/s3FMT80RB2c"" frameborder=""0"" allowfullscreen></iframe> ","Parents will love how our Sling Bookshelf can make any bedroom more tidy and organized. Kids will get a kick out of how theyﾒll have easier access to their favorite stories! See description below for included features. ",,"composite wood materials",,,,
"english","base","Default","simple","1008-LILACOSM","Watercolor - Sparkling Emerald Green","1 yr and older","0.5oz.","<li>Made in USA.</li> <li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li> <li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li> <li>Next generation formula with a richer consistency for smoother application and better coverage.</li> <li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li> <li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun color",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1003-LILACOSM","Watercolor - Shimmering Bright Pink","1 yr and older","0.5oz.","<li>Made in USA.</li> <li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li> <li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li> <li>Next generation formula with a richer consistency for smoother application and better coverage.</li> <li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li> <li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun color",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1016-LILACOSM","Watercolor - Sparkling Delft Blue","1 yr and older","0.5oz.","<li>Made in USA.</li> <li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li> <li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li> <li>Next generation formula with a richer consistency for smoother application and better coverage.</li> <li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li> <li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun color",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1015-LILACOSM","Watercolor - Sparkling Berry Pink","1 yr and older","0.5oz.","<li>Made in USA.</li> <li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li> <li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li> <li>Next generation formula with a richer consistency for smoother application and better coverage.</li> <li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li> <li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun color",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1013-LILACOSM","Watercolor - Sparkling Silver","1 yr and older","0.5oz.","<li>Made in USA.</li> <li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li> <li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li> <li>Next generation formula with a richer consistency for smoother application and better coverage.</li> <li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li> <li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun color",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1014-LILACOSM","Watercolor - Sparkling Sunny Yellow","1 yr and older","0.5oz.","<li>Made in USA.</li> <li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li> <li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li> <li>Next generation formula with a richer consistency for smoother application and better coverage.</li> <li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li> <li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun color",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1009-LILACOSM","Watercolor - Sparkling Blue","1 yr and older","0.5oz.","<li>Made in USA.</li> <li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li> <li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li> <li>Next generation formula with a richer consistency for smoother application and better coverage.</li> <li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li> <li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun color",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1010-LILACOSM","Watercolor - Black w/ Silver Sparkles","1 yr and older","0.5oz.","<li>Made in USA.</li> <li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li> <li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li> <li>Next generation formula with a richer consistency for smoother application and better coverage.</li> <li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li> <li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun color",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1011-LILACOSM","Watercolor - Vibrant Orange","1 yr and older","0.5oz.","<li>Made in USA.</li> <li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li> <li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li> <li>Next generation formula with a richer consistency for smoother application and better coverage.</li> <li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li> <li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun color",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","1004-LILACOSM","Watercolor - Sparkling Red","1 yr and older","0.5oz.","<li>Made in USA.</li> <li>Age: Starting at 1 up to until you think they're ready for the real stuff!</li> <li>Non-toxic, kid-friendly alternative to solvent-based nail polish</li> <li>Next generation formula with a richer consistency for smoother application and better coverage.</li> <li>Water-based formula is free of the harsh, smelly chemicals and contains <strong>none</strong> of the chemicals found in typical nail polish</li> <li>We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals.</li>","You knew you were in trouble when she ditched her crayons and coloring books for bright polishes. But you didnﾒt think the day would come so soon. Donﾒt fret. Hopscotch Kidsﾙ new non-toxic, water-based nail colors are safe for kids all ages. But just because theyﾒre free of all the bad stuff doesnﾒt mean they donﾒt work just as well as other brands. Her nails will pop with fun color",,"We are ""3 Free"" as well as free of ethyl acetate, butyl acetate, nitrocellulose, acetone, and heavy metals",,,,
"english","base","Default","simple","E525001-EDUSHP","Water Whirly","12 mos and up",,"<iframe src=""http://www.youtube.com/embed/7_mnRPPoJ2k?rel=0"" frameborder=""0"" width=""560"" height=""315""></iframe> </span></p>","Stack`em, Twirl`em..watch the water flow! Four section water wand great for in and out of the tub. ",,,,,,
"english","base","Default","simple","E547023-EDUSHP","Magic Creations - Splash of Fashion","3 years and up",,"<iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/r_hFkUnZ6Ek?list=UUD-2ia_OtK6pd7NKAHmu59Q"" frameborder=""0"" allowfullscreen></iframe> ","Magic Creationsﾙ - ""Wet and Stick"" foam allows children to create their own imaginary scenes right on the bathroom tiles. Choose from a variety of colorful theme based sets, easy-to-grab foam pieces that stick to the any smooth surface when wet. All sets include a mesh storage bag. Set includes 39 play pieces.",,,,,,
"english","base","Default","simple","E547024-EDUSHP","Magic Creations - Traffic Fun","3 years and up",,"<iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/r_hFkUnZ6Ek?list=UUD-2ia_OtK6pd7NKAHmu59Q"" frameborder=""0"" allowfullscreen></iframe> ","Magic Creationsﾙ - ""Wet and Stick"" foam allows children to create their own imaginary scenes right on the bathroom tiles. Choose from a variety of colorful theme based sets, easy-to-grab 1/2"" (1.3 cm) foam pieces that stick to the any smooth surface when wet. All sets include a mesh storage bag. Set includes 22 play pcs. ",,,,,,
"english","base","Default","simple","E547005-EDUSHP","Magic Creations - Jungle Fun","2 years and up",,"<iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/r_hFkUnZ6Ek?list=UUD-2ia_OtK6pd7NKAHmu59Q"" frameborder=""0"" allowfullscreen></iframe> ","Magic Creationsﾙ - ""Wet and Stick"" foam allows children to create their own imaginary scenes right on the bathroom tiles. Choose from a variety of colorful theme based sets, easy-to-grab 1/2"" foam pieces that stick to the any smooth surface when wet. All sets include a mesh storage bag. Set includes 17 play pieces. ",,,,,,
"english","base","Default","simple","E915019-EDUSHP","Fish 'n Spell","3 years and up",,"<iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/r_hFkUnZ6Ek?list=UUD-2ia_OtK6pd7NKAHmu59Q"" frameborder=""0"" allowfullscreen></iframe> ","""Wet & Stick"" Fishing made simple with our unique foam catch pad. Fish for ABC`s. Set includes 2 poles and 94 Letters. ",,,,,,
"english","base","Default","simple","E526023-EDUSHP","3pc Magic Mirror Shapes","12 mos and up",,"<iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/r_hFkUnZ6Ek?list=UUD-2ia_OtK6pd7NKAHmu59Q"" frameborder=""0"" allowfullscreen></iframe> ","NEW Easy ""Wet Nﾒ Stick"" colors and shapes foam mirrors. Set of 3 includes circle, square and triangle with colors of blue, yellow & green. ",,,,,,
"english","base","Default","simple","E909006-EDUSHP","Tub Art Crayons","3 years and up",,,"Unique washable push-up crayons made from natural soap. ",,,,,,
"english","base","Default","simple","E706132-EDUSHP","Edushape Tiles (Letters & Numbers)","3 years and up","Each tile is 12""x12"" (32x32 cm) and 1/2"" (1.3 cm) thick. Assembled Size: 72""x72"" (28x28 cm). ",,"Safe, Soft, Play... Giant interlocking foam floor tiles. Perfect product for designing specific play areas to suit your child`s lifestyle.",,,,,,
"english","base","Default","simple","E706150-EDUSHP","Edushape Tiles (Letters)","3 years and up","Each tile is 12 1/2"" x 12 1/2"" (32x32 cm) and 1"" (1.3 cm) thick. Assembled Size: 72""x48"" (28x19 cm). ",,"Safe, Soft, Play... Giant interlocking foam floor tiles. Perfect product for designing specific play areas to suit your child`s lifestyle.",,,,,,
"english","base","Default","simple","E705175-EDUSHP","See Through Sensory Ball 4"" Set of 4 in Box","6 months and up",,,"Small 4"" (10 cm) round, sturdy ""See-Through"", inflatable nubby balls. Assorted colors (red, yellow, blue, green) set of 4 colors balls per pk. ",,,,,,
"english","base","Default","simple","E851003-EDUSHP","Melody Snail","6 months and up",,"<iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/t4RLUrDdVa8?list=UUD-2ia_OtK6pd7NKAHmu59Q"" frameborder=""0"" allowfullscreen></iframe> ","Soft plush roll-up musical snail. Easily attached to any rail edge such as a stroller, car seat or crib with hook & loop straps. 8 musical note chips for enhancing the discovery of sound & music. Touch the ""coil: on the antenna and activates 8 familiar tunes. Includes set of 6 Melody Music Cards. Size: 5 1/2"" x 17 1/2"" (19x14x23 cm) and 2 AA batteries included. ",,,,,,
"english","base","Default","simple","E975054-EDUSHP","Magic Shapes - 54 pcs","3 years and up",,,"Unique 3 dimensional colorful foam blocks with magnetic strips for shape connecting. 9 startup design ideas and magnetic building platform included. ",,,,,,
"english","base","Default","simple","E716167-EDUSHP","54pc Sensory Puzzle Blocks","2years and up",,"<iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/y2wP83pwUxE?list=UUD-2ia_OtK6pd7NKAHmu59Q"" frameborder=""0"" allowfullscreen></iframe> ","Unique 3 dimensional colorful foam blocks with magnetic strips for shape connecting. 9 startup design ideas and magnetic building platform included.  ",,,,,,
"english","base","Default","simple","E705191-EDUSHP","7"" See Me Sensory Balls","6 months and up",,"<li>Ideal for sensory and dexterity development</li>
<li>Large size allows for easy, interactive play with older siblings or adults</li>
<li>Wonderful nubby surface is great for tactile development</li>
<li>Balls are Phthalate compliant for baby's safety</li>
<li>Colors vary, you will receive one of the following colors: red, yellow, green or blue</li>
","Large colorful nubby inflatable 7"" (18 cm) Sensory ball. 1 Sensory ball per set, assorted colors.  ",,,,,,
